_time,flowRate,q_all,meanTb1,Tfin1
2024-11-05 20:00:00+00:00,3.3024326666666672,18.829941263157895,5.661042209205017,6.2165446000000015
2024-11-05 20:20:00+00:00,3.581935525,19.400639500000004,6.445017811715479,3.622395666666667
2024-11-05 20:40:00+00:00,3.572733349999999,16.764361374999996,6.464554916317987,3.693215999999999
2024-11-05 21:00:00+00:00,3.572476461538462,19.402127325,5.578582610878666,2.923207708333333
2024-11-05 21:20:00+00:00,3.5717533421052625,15.12678247368421,5.308760054393301,3.2263998000000003
2024-11-05 21:40:00+00:00,3.5682042750000007,13.809035,4.823954585774054,3.5765228749999993
2024-11-05 22:00:00+00:00,3.31002837037037,17.368508749999997,4.794339155789471,3.4489975312500003
2024-11-05 22:20:00+00:00,0.0,0.0,4.789079365546212,6.437684969696971
2024-11-05 22:40:00+00:00,2.4134506666666664,8.45396575,4.774157916317989,7.3408646363636345
2024-11-05 23:00:00+00:00,3.297192833333333,18.065950419354838,5.639795748953974,4.330496571428573
2024-11-05 23:20:00+00:00,0.0,0.0,6.2934088995815864,7.3478545624999985
2024-11-05 23:40:00+00:00,3.33855605,13.527865666666665,5.662331652719666,6.882169566666667
2024-11-06 00:00:00+00:00,3.5635888249999987,16.146092275,6.371297217573222,4.39643544
2024-11-06 00:20:00+00:00,3.267674863636363,17.528259636363632,6.484843226890762,4.751835064516128
2024-11-06 00:40:00+00:00,0.0,0.0,5.731843242677821,7.405126866666666
2024-11-06 01:00:00+00:00,3.1097743333333336,17.500751333333334,5.678419912133888,7.640525518518519
2024-11-06 01:20:00+00:00,3.343228548387098,18.6959655483871,6.419430464435144,4.287760333333334
2024-11-06 01:40:00+00:00,0.0,0.0,6.716979517819701,7.63421457142857
2024-11-06 02:00:00+00:00,1.7969245000000003,0.0,6.0494503962264154,8.468826374999999
2024-11-06 02:20:00+00:00,3.5289007500000005,16.639190525,6.6109158828451875,5.04936388888889
2024-11-06 02:40:00+00:00,3.579129175,19.339134425000005,7.175966447698744,3.8382226400000006
2024-11-06 03:00:00+00:00,3.263820333333333,17.747830333333333,6.275135830188678,4.89507388888889
2024-11-06 03:20:00+00:00,0.0,0.0,5.610283410041846,7.305962444444443
2024-11-06 03:40:00+00:00,3.193799916666667,16.4424039,5.537796563941298,7.443033791666665
2024-11-06 04:00:00+00:00,3.5686899999999993,20.30723785,6.492037924686193,3.6518776363636367
2024-11-06 04:20:00+00:00,3.576970525,19.771370425,6.792896815899579,3.0719326818181814
2024-11-06 04:40:00+00:00,3.345543499999999,17.994792468749992,5.62080907531381,3.4304469444444448
2024-11-06 05:00:00+00:00,0.0,0.0,5.006401665271971,6.39826203125
2024-11-06 05:20:00+00:00,1.073205,0.0,5.021083275210084,7.440246541666666
2024-11-06 05:40:00+00:00,3.4889311750000003,19.049320974358977,5.723133418410042,4.437809233333335
2024-11-06 06:00:00+00:00,3.5860537250000006,19.75191295,6.640715075313808,3.0702837058823524
2024-11-06 06:20:00+00:00,3.043911714285714,15.685944866666668,5.6118206066945655,4.908805874999999
2024-11-06 06:40:00+00:00,0.0,0.0,5.179980686192468,7.109906821428572
2024-11-06 07:00:00+00:00,3.2653064210526317,18.359429937500003,5.434386312368971,6.343008821428571
2024-11-06 07:20:00+00:00,3.5391216052631576,19.958879749999994,6.157802953974893,3.3573120999999992
2024-11-06 07:40:00+00:00,3.5394824500000004,17.092731450000002,6.358667188284521,3.3479005
2024-11-06 08:00:00+00:00,3.2412577600000003,17.563372440000002,5.403255142259416,3.703689914285714
2024-11-06 08:20:00+00:00,0.0,0.0,5.15788698322851,6.695091281250001
2024-11-06 08:40:00+00:00,3.064227125,14.410651166666666,5.108821594537817,7.446865200000001
2024-11-06 09:00:00+00:00,3.331832848484849,18.364294181818185,5.92187361506276,4.220017653846155
2024-11-06 09:20:00+00:00,0.0,0.0,6.476893615062765,7.2790298124999975
2024-11-06 09:40:00+00:00,0.0,0.0,5.6886604937238525,8.219039937500002
2024-11-06 10:00:00+00:00,3.337296131578948,18.303006527777782,6.4486787442348,4.819408296296298
2024-11-06 10:20:00+00:00,0.0,0.0,6.9752339037656865,7.284945027027026
2024-11-06 10:40:00+00:00,1.2103725,0.0,5.986148644351463,8.463799444444444
2024-11-06 11:00:00+00:00,3.490601199999999,16.303697333333336,6.501333941422595,5.67180751724138
2024-11-06 11:20:00+00:00,3.463251861111109,18.612909657894733,7.036564380753145,3.819545178571429
2024-11-06 11:40:00+00:00,0.0,0.0,6.328903301255234,6.743876138888888
2024-11-06 12:00:00+00:00,0.0,0.0,5.6109166485355635,8.06412446153846
2024-11-06 12:20:00+00:00,3.2905430571428567,18.303615249999996,6.16799861924686,5.34730876923077
2024-11-06 12:40:00+00:00,0.0,0.0,6.937073878661086,7.222270710526315
2024-11-06 13:00:00+00:00,0.0,0.0,6.251420878661088,8.565197849999999
2024-11-06 13:20:00+00:00,3.1277865714285715,17.493019,6.669299401673639,5.563350580645161
2024-11-06 13:40:00+00:00,0.0,0.0,7.227914476987448,7.895568874999999
2024-11-06 14:00:00+00:00,0.0,0.0,6.747013225941419,8.911422812500001
2024-11-06 14:20:00+00:00,3.125449033333333,17.60748140740741,7.04280733472803,6.01559786111111
2024-11-06 14:40:00+00:00,0.0,0.0,7.483693435146445,8.353782687499999
2024-11-06 15:00:00+00:00,1.7318925,0.0,6.891661753138078,9.152029809523809
2024-11-06 15:20:00+00:00,3.196515235294118,17.450444625,7.292711673640173,5.855668454545454
2024-11-06 15:40:00+00:00,3.4462026756756754,15.940271648648643,7.604377556485356,5.251614419354838
2024-11-06 16:00:00+00:00,0.0,0.0,6.821428288702929,7.473739624999999
2024-11-06 16:20:00+00:00,0.0,0.0,6.465974945606693,8.606700636363636
2024-11-06 16:40:00+00:00,3.2899071428571434,18.982624281250004,6.91375276987448,5.811889678571428
2024-11-06 17:00:00+00:00,0.0,0.0,7.31130846861925,7.622141000000001
2024-11-06 17:20:00+00:00,0.0,0.0,6.653309012552296,8.938208150000001
2024-11-06 17:40:00+00:00,3.437031515151514,19.681510838709677,6.91598944351464,6.328542354838708
2024-11-06 18:00:00+00:00,3.276218678571428,16.07705556,7.651345443514647,6.025804222222222
2024-11-06 18:20:00+00:00,3.5664459,18.422886674999994,6.763971255230125,4.038423000000001
2024-11-06 18:40:00+00:00,2.792266222222222,14.541733100000002,6.4469783836477985,6.030203742857143
2024-11-06 19:00:00+00:00,0.0,0.0,5.886673631799163,7.9630126818181814
2024-11-06 19:20:00+00:00,3.3503465,19.49520880952381,6.288962531380754,6.385590655172414
2024-11-06 19:40:00+00:00,3.3475519696969696,18.946264764705887,6.938092460251044,4.283073823529413
2024-11-06 20:00:00+00:00,0.0,0.0,6.6576665315126045,7.474868303030303
2024-11-06 20:20:00+00:00,0.0,0.0,6.040300577405859,8.4739502
2024-11-06 20:40:00+00:00,3.342862971428572,18.634501090909094,6.703435690376569,5.195068294117646
2024-11-06 21:00:00+00:00,3.237382466666667,15.726104333333334,7.330461133891215,7.1642604594594586
2024-11-06 21:20:00+00:00,3.5551274210526316,16.901145149999998,6.57714234728033,4.539887809523809
2024-11-06 21:40:00+00:00,3.5412289500000007,15.400413499999999,6.824016668763103,4.265641400000001
2024-11-06 22:00:00+00:00,3.561136775,14.286082825,6.089432062761502,4.20425176923077
2024-11-06 22:20:00+00:00,3.288385615384615,16.929916384615385,5.696516523012554,4.136745944444445
2024-11-06 22:40:00+00:00,0.0,0.0,5.579474415094346,7.072563125
2024-11-06 23:00:00+00:00,2.909237,10.0866165,5.597221480083857,7.858609227272728
2024-11-06 23:20:00+00:00,3.5513817749999994,16.991388025000006,6.286146384937246,4.61286159375
2024-11-06 23:40:00+00:00,0.0,0.0,6.86232560251046,6.805538648648647
2024-11-07 00:00:00+00:00,0.0,0.0,5.828943179916316,8.385511
2024-11-07 00:20:00+00:00,3.1957624444444446,17.46260304,6.473885995815904,5.670385700000001
2024-11-07 00:40:00+00:00,0.0,0.0,6.949126782426778,7.753878314285714
2024-11-07 01:00:00+00:00,0.0,0.0,6.616446523012552,8.8248596875
2024-11-07 01:20:00+00:00,3.1483749310344833,17.975780730769227,7.010783297071125,5.821451787878787
2024-11-07 01:40:00+00:00,0.0,0.0,7.403791820083682,8.29682622857143
2024-11-07 02:00:00+00:00,1.1373935,0.0,6.858611317991627,9.096165684210526
2024-11-07 02:20:00+00:00,3.2215492413793103,17.975482379310343,7.3235992594142285,5.940525848484849
2024-11-07 02:40:00+00:00,0.0,0.0,7.607491702928872,8.470273758620689
2024-11-07 03:00:00+00:00,2.05661,3.4599225,6.886992359832634,9.2518310625
2024-11-07 03:20:00+00:00,3.2482175925925927,18.521968037037034,7.434246543933051,6.0239606571428554
2024-11-07 03:40:00+00:00,0.0,0.0,7.815021753138074,8.64188516129032
2024-11-07 04:00:00+00:00,2.923632833333333,10.190404000000001,7.104977853556482,9.276950277777779
2024-11-07 04:20:00+00:00,3.5526833846153862,20.356320149999995,7.472662343096231,5.063476521739131
2024-11-07 04:40:00+00:00,0.0,0.0,7.764741010482183,7.501049135135135
2024-11-07 05:00:00+00:00,0.0,0.0,6.634135539748954,8.968595842105264
2024-11-07 05:20:00+00:00,3.3915793124999993,19.97920196551724,7.005756716981131,6.624385379310345
2024-11-07 05:40:00+00:00,3.4324517714285716,19.307332142857142,7.5905151087866045,4.225943285714286
2024-11-07 06:00:00+00:00,0.0,0.0,6.77614622594142,7.4814668529411765
2024-11-07 06:20:00+00:00,0.0,0.0,6.160495426778243,8.549470684210526
2024-11-07 06:40:00+00:00,3.4379767297297295,20.0830766,6.811617527196658,5.560221407407408
2024-11-07 07:00:00+00:00,1.1940573333333333,3.4122923333333333,7.372049062761509,7.218449538461537
2024-11-07 07:20:00+00:00,3.2848841176470587,14.982136066666667,6.396521598326362,7.66749792857143
2024-11-07 07:40:00+00:00,3.5775758000000004,18.656373425,6.874905075313805,4.500976357142856
2024-11-07 08:00:00+00:00,3.2365575500000006,17.31760775,7.0821716121593274,5.4273090645161295
2024-11-07 08:20:00+00:00,0.0,0.0,6.215499673640167,7.8979582592592585
2024-11-07 08:40:00+00:00,3.202304785714286,18.42641472727273,6.138375897058819,7.729033239999999
2024-11-07 09:00:00+00:00,3.3390004333333336,18.75042243333333,6.945472732217573,4.974651739130435
2024-11-07 09:20:00+00:00,0.0,0.0,7.014191088050313,8.012341724137931
2024-11-07 09:40:00+00:00,2.1018716,5.1818355,6.3393417924528315,8.840937173913044
2024-11-07 10:00:00+00:00,3.443199027777778,19.670827055555556,6.91430023012552,5.23979137037037
2024-11-07 10:20:00+00:00,3.4035429230769236,16.20025484,7.474888414225946,6.207442394736842
2024-11-07 10:40:00+00:00,3.5567377692307685,18.142106150000004,6.331420213389119,4.027621181818183
2024-11-07 11:00:00+00:00,3.1578587222222225,16.993961666666664,6.28048064853556,5.296489161290322
2024-11-07 11:20:00+00:00,0.0,0.0,5.803496765690378,7.650212153846154
2024-11-07 11:40:00+00:00,3.2197723125,18.35451176923077,5.997486225941425,7.088718565217394
2024-11-07 12:00:00+00:00,3.283383961538461,18.289918923076925,6.663051757322179,4.996240233333334
2024-11-07 12:20:00+00:00,0.0,0.0,6.754448976939203,8.040370392857144
2024-11-07 12:40:00+00:00,2.988289,13.501273166666666,6.282434842767295,8.600855842105265
2024-11-07 13:00:00+00:00,3.5608430500000003,20.561416075000004,6.869541937238494,4.473653083333333
2024-11-07 13:20:00+00:00,3.248081636363636,17.844474304347823,7.364774372384934,5.049707033333333
2024-11-07 13:40:00+00:00,0.0,0.0,6.054209790794976,7.723708551724137
2024-11-07 14:00:00+00:00,3.097869909090909,17.216017125,6.049596618947371,8.049987791666666
2024-11-07 14:20:00+00:00,3.5843645249999994,20.644472825,6.720596121338918,4.141254578947369
2024-11-07 14:40:00+00:00,3.086101,16.471955533333336,7.145331594142256,5.75971984375
2024-11-07 15:00:00+00:00,3.33303925,15.831456476190475,6.100008330543933,6.653372030303031
2024-11-07 15:20:00+00:00,3.5642687749999995,18.493225474999996,6.236852677148845,3.84818988888889
2024-11-07 15:40:00+00:00,3.4164126470588236,18.760458277777776,6.341458585774061,3.30079335
2024-11-07 16:00:00+00:00,0.0,0.0,5.564240313807531,6.589822771428573
2024-11-07 16:20:00+00:00,0.0,0.0,5.314198368200842,7.777800130434782
2024-11-07 16:40:00+00:00,3.410507783783784,19.601454647058823,6.164717645702303,5.222475370370372
2024-11-07 17:00:00+00:00,1.74215175,6.78627425,6.705222941422592,6.7248072702702695
2024-11-07 17:20:00+00:00,0.0,0.0,6.090004728033472,8.344930111111111
2024-11-07 17:40:00+00:00,3.4283291724137928,16.090191333333337,6.383864433962263,6.291594222222222
2024-11-07 18:00:00+00:00,3.570742825,18.489820325000004,7.0684479414225905,4.100966800000001
2024-11-07 18:20:00+00:00,3.58937205,20.032965374999996,6.595652004184105,3.2368653333333333
2024-11-07 18:40:00+00:00,3.0152662307692304,15.507540153846152,5.777019497907943,5.351261
2024-11-07 19:00:00+00:00,0.0,0.0,5.346890179916318,7.429238199999999
2024-11-07 19:20:00+00:00,3.304694476190476,18.802764277777776,5.7146879832635955,6.256600571428573
2024-11-07 19:40:00+00:00,3.340392428571428,17.2869287037037,6.410814330543933,5.367675730769231
2024-11-07 20:00:00+00:00,3.5555723,16.66478295,6.567189284518826,4.3901115172413805
2024-11-07 20:20:00+00:00,3.4657437499999997,19.09118008108108,6.0777045439330575,3.2429198518518523
2024-11-07 20:40:00+00:00,0.0,0.0,5.722376740585766,6.394395583333335
2024-11-07 21:00:00+00:00,0.0,0.0,5.062840941422595,7.641168772727272
2024-11-07 21:20:00+00:00,3.4415613428571437,15.009638999999996,5.903547158995824,5.631189967741936
2024-11-07 21:40:00+00:00,3.571463769230769,15.0348166,6.625624560669455,4.4358257142857145
2024-11-07 22:00:00+00:00,3.584226868421052,16.882398125,6.260653924686191,3.70244148
2024-11-07 22:20:00+00:00,2.6798585000000004,13.5798711,5.88063257740586,5.655517529411765
2024-11-07 22:40:00+00:00,0.0,0.0,5.468245569037663,7.511044879999999
2024-11-07 23:00:00+00:00,3.3689917500000006,18.647054090909087,5.716505146443521,5.781557296296296
2024-11-07 23:20:00+00:00,2.8538927999999997,15.363615299999998,6.6622932510460275,6.343735617647057
2024-11-07 23:40:00+00:00,0.0,0.0,6.347036598326359,8.272806791666666
2024-11-08 00:00:00+00:00,3.3697520434782606,19.012709523809527,6.558376635983268,6.587809200000001
2024-11-08 00:20:00+00:00,3.581712650000001,16.081085249999994,7.137507577405856,4.509302551724137
2024-11-08 00:40:00+00:00,3.1693195000000003,16.851091000000004,6.729478723849374,5.148206567567567
2024-11-08 01:00:00+00:00,0.0,0.0,6.1533140882352955,7.658919233333333
2024-11-08 01:20:00+00:00,3.2269686875,18.61761969230769,6.135772685534591,7.175011346153847
2024-11-08 01:40:00+00:00,3.1835162105263155,17.965258052631583,6.806017866108786,5.573299647058825
2024-11-08 02:00:00+00:00,0.0,0.0,6.862917167364016,8.271099423076924
2024-11-08 02:20:00+00:00,3.2674059285714283,17.973113499999997,6.575261887029289,7.5774659
2024-11-08 02:40:00+00:00,3.308404722222223,15.984416114285711,7.032110242677823,5.061435222222223
2024-11-08 03:00:00+00:00,2.8504318999999994,11.309012,7.151831669456064,6.6735002
2024-11-08 03:20:00+00:00,0.0,0.0,6.397664443514642,8.435239481481482
2024-11-08 03:40:00+00:00,3.382563818181818,19.021465400000004,6.724598050209207,6.771812793103448
2024-11-08 04:00:00+00:00,3.1109928000000004,16.9183908,7.250646376569038,6.286369885714285
2024-11-08 04:20:00+00:00,0.0,0.0,6.875219820083679,8.653086416666666
2024-11-08 04:40:00+00:00,3.2893670526315786,19.3294899375,6.814634539748952,7.305889499999998
2024-11-08 05:00:00+00:00,3.5901741025641027,20.743071449999995,7.287072054393298,3.976163090909091
2024-11-08 05:20:00+00:00,3.4682741999999998,19.046946083333335,7.169572129979038,3.5668096956521738
2024-11-08 05:40:00+00:00,0.0,0.0,5.865414146443515,6.889352921052631
2024-11-08 06:00:00+00:00,0.0,0.0,5.620386033472801,8.032727684210526
2024-11-08 06:20:00+00:00,3.4578391428571424,19.49968494117647,6.299757635983264,5.21549228125
2024-11-08 06:40:00+00:00,3.463084138888889,19.03720294594595,6.963657020920503,3.6104625909090915
2024-11-08 07:00:00+00:00,0.0,0.0,6.120067121338906,6.825120666666666
2024-11-08 07:20:00+00:00,0.0,0.0,5.518440619246865,8.025524849999998
2024-11-08 07:40:00+00:00,3.423963428571428,19.625577121212125,6.274933845188284,5.538940428571429
2024-11-08 08:00:00+00:00,2.8982926153846154,13.750930909090908,6.900456305439332,6.7322162368421035
2024-11-08 08:20:00+00:00,3.556937282051283,16.90566175,6.241308669456068,4.516855874999998
2024-11-08 08:40:00+00:00,3.467765512820514,18.771148897435896,6.458477715481172,3.4570855185185185
2024-11-08 09:00:00+00:00,0.0,0.0,5.938181234309624,6.443339000000001
2024-11-08 09:20:00+00:00,0.0,0.0,5.4502876861924685,7.8741861250000005
2024-11-08 09:40:00+00:00,3.438594029411765,19.71810412903226,5.998693451882843,5.380580428571429
2024-11-08 10:00:00+00:00,2.5288172857142857,12.519443285714287,6.710690552301252,6.651719000000001
2024-11-08 10:20:00+00:00,0.0,0.0,6.068000527196654,8.342890260869567
2024-11-08 10:40:00+00:00,3.408002884615385,19.364740833333336,6.267385861635217,6.044840407407407
2024-11-08 11:00:00+00:00,2.9205250000000005,15.225784545454548,6.920440845188283,6.664824484848483
2024-11-08 11:20:00+00:00,0.0,0.0,6.436477874476986,8.5258667
2024-11-08 11:40:00+00:00,3.3449514347826086,19.5042957,6.670160029288703,6.610613107142859
2024-11-08 12:00:00+00:00,3.573635025641025,18.246702125000002,7.22566433472803,4.234204149999999
2024-11-08 12:20:00+00:00,3.5639412249999998,18.322840349999993,6.876918125523009,3.701926454545455
2024-11-08 12:40:00+00:00,3.0089059230769233,15.686801153846151,6.0406330878661105,5.4668876000000015
2024-11-08 13:00:00+00:00,0.0,0.0,5.41362889121339,7.606740291666665
2024-11-08 13:20:00+00:00,3.301961142857143,19.008705333333335,5.924763711297073,6.375732392857144
2024-11-08 13:40:00+00:00,3.183776842105263,17.511252444444448,6.606985355648533,5.689270071428571
2024-11-08 14:00:00+00:00,0.0,0.0,6.4960554393305445,8.100748666666666
2024-11-08 14:20:00+00:00,3.287287428571428,18.155383,6.298710841004185,7.581432090909092
2024-11-08 14:40:00+00:00,3.3052705185185185,18.871489,6.8261390627615075,4.825390499999999
2024-11-08 15:00:00+00:00,0.0,0.0,6.826751979035635,7.997663214285715
2024-11-08 15:20:00+00:00,2.3771221666666666,8.532605,6.2474733347280385,8.79461347368421
2024-11-08 15:40:00+00:00,3.5542098749999993,20.580268424999996,6.802855538784064,4.7799165384615385
2024-11-08 16:00:00+00:00,3.573213,18.402288749999997,7.299110317991633,3.788856894736842
2024-11-08 16:20:00+00:00,3.5640753684210527,18.047231175000007,6.0832143598326365,3.466532375
2024-11-08 16:40:00+00:00,3.1136437999999997,16.05778946666667,5.421094719665279,5.20454409375
2024-11-08 17:00:00+00:00,0.0,0.0,5.230284067226886,7.322274285714285
2024-11-08 17:20:00+00:00,3.3038417368421054,18.901653187500003,5.535459108786609,6.403179461538462
2024-11-08 17:40:00+00:00,3.557524999999999,20.302786724999997,6.418145786610884,3.5003051500000004
2024-11-08 18:00:00+00:00,3.2084652499999997,17.2934285,6.423919535564849,4.807609322580645
2024-11-08 18:20:00+00:00,0.0,0.0,5.502910062761504,7.274495407407406
2024-11-08 18:40:00+00:00,3.2448998461538467,17.176173727272726,5.564957890985318,7.343810964285715
2024-11-08 19:00:00+00:00,3.570920675000001,17.144693675000006,6.382239627615064,4.125700652173913
2024-11-08 19:20:00+00:00,3.587061749999999,20.11810295,6.6352874058577385,3.3977413703703707
2024-11-08 19:40:00+00:00,3.2160518846153847,17.26014614814815,5.608316117154814,4.001342769230769
2024-11-08 20:00:00+00:00,0.0,0.0,5.08455148535565,6.811596633333334
2024-11-08 20:20:00+00:00,2.9579055714285714,12.525069199999999,5.154040194092827,7.642622545454546
2024-11-08 20:40:00+00:00,3.419099783783783,18.9320607027027,5.967345213389118,4.035728655172415
2024-11-08 21:00:00+00:00,2.9355177142857145,10.352398599999999,6.4775756066945664,7.0602009999999975
2024-11-08 21:20:00+00:00,3.537548474999999,15.557290450000002,5.672785543933058,4.728370999999999
2024-11-08 21:40:00+00:00,3.5412979500000006,14.636703725,6.346835539748957,4.1881021333333335
2024-11-08 22:00:00+00:00,3.5671969749999994,17.4311081,5.769444589958163,3.344801653846154
2024-11-08 22:20:00+00:00,2.8635686999999996,14.148920299999997,5.439487267782426,5.519220515151514
2024-11-08 22:40:00+00:00,0.0,0.0,5.02238728451883,7.294748875
2024-11-08 23:00:00+00:00,3.3475241249999996,19.140380285714286,5.642233694560674,5.833571827586206
2024-11-08 23:20:00+00:00,2.908165285714286,15.556554357142858,6.324820355648537,5.916961625
2024-11-08 23:40:00+00:00,0.0,0.0,6.164957540880504,7.991599318181818
2024-11-09 00:00:00+00:00,3.3322180499999994,16.090454833333332,6.138924497907951,6.684980863636364
2024-11-09 00:20:00+00:00,3.570977153846154,16.94860275,6.717074828451881,4.491060088235294
2024-11-09 00:40:00+00:00,3.0386722307692304,16.40872869230769,6.622663771008404,5.665443714285714
2024-11-09 01:00:00+00:00,0.0,0.0,5.823222071129706,7.778489307692308
2024-11-09 01:20:00+00:00,3.3134484,18.308006000000006,6.154775602510459,6.271606499999998
2024-11-09 01:40:00+00:00,3.2218986000000003,17.666765849999997,6.726115861924692,5.7958515384615374
2024-11-09 02:00:00+00:00,0.0,0.0,6.4468103974895445,8.114728
2024-11-09 02:20:00+00:00,3.2056245000000003,18.543590545454546,6.419500991631798,7.611746714285713
2024-11-09 02:40:00+00:00,3.5423327179487174,16.592207574999996,6.904173447698744,4.375230171428573
2024-11-09 03:00:00+00:00,3.323197655172414,18.37050927586207,6.9306619077568135,4.337764878787879
2024-11-09 03:20:00+00:00,0.0,0.0,6.087767736401674,7.281005843749999
2024-11-09 03:40:00+00:00,2.1336416,4.490116666666666,5.7168929288702985,8.200673458333334
2024-11-09 04:00:00+00:00,3.5351567692307686,20.192628050000007,6.514749050209207,4.621464592592594
